_id,dni,nombre,apellido,edad,experiencia_vehiculo,numero_poliza,tipo_poliza,prima,marca_vehiculo,modelo_vehiculo,edad_vehiculo,color,direccion,provincia,ciudad
67a0f8288d8acdc8201d7908,11792231Q,Georgina,Alcazar,26,5,274-700-581,terceros ampliado,970,McLaren,GT,19,Azul,Vial de Pedro Colomer 2 Apt 77 \nAlava 14324,Vizcaya,Bilbao
67a0f8288d8acdc8201d7909,60222759L,Jose Francisco,Rodriguez,66,42,598-015-431,todo riesgo con franquicia,430,Aston Martin,Rapide,1,Rosa,Cuesta Gregorio Vinas 7 Apt 22 \nPontevedra 19190,Vizcaya,Bilbao
67a0f8288d8acdc8201d790a,53210238Z,Anastasia,Izaguirre,35,14,112-930-618,terceros ampliado,790,Subaru,Outback,13,Verde,Avenida Inigo Llabres 20\nBaleares 36515,Tarragona,Tortosa
67a0f8288d8acdc8201d790b,47811763F,Timoteo,Castilla,59,14,611-086-927,terceros ampliado,580,Mercedes-Benz,Clase C,6,Verde,Pasadizo Loreto Duarte 462 Piso 4 \nAlbacete 29316,Guipuzcoa,Irun
67a0f8288d8acdc8201d790c,99630670Y,Edgar,Serra,63,44,707-215-516,todo riesgo,430,Bentley,Flying Spur,1,Rosa,Canada Mercedes Cabo 35\nValladolid 23272,Granada,Baza
67a0f8288d8acdc8201d790d,92208770E,Hugo,Merino,48,5,023-022-921,todo riesgo con franquicia,580,Toyota,Yaris,6,Negro,Alameda Ruperta Cazorla 60 Apt 04 \nAlbacete 09981,Segovia,El Espinar
67a0f8288d8acdc8201d790e,96080004B,Milagros,Priego,63,21,315-387-569,terceros,880,Bugatti,Bolide,16,Plata,Urbanizacion de Dominga Pacheco 6 Piso 1 \nHuelva 35954,Albacete,Villarrobledo
67a0f8288d8acdc8201d790f,96866438Y,Cosme,Carranza,23,2,597-147-091,todo riesgo,930,Subaru,Ascent,11,Rosa,Via de Pepe Calzada 464\nBarcelona 15779,Huelva,Ayamonte
67a0f8288d8acdc8201d7910,39481290L,Benigna,Torrent,36,2,790-908-538,todo riesgo,940,Opel,Corsa,18,Verde,Canada de Amador Roda 946 Puerta 5 \nPontevedra 21804,Granada,Granada
67a0f8288d8acdc8201d7911,68693839S,Pascual,Caparros,24,5,035-456-245,terceros,1170,Fiat,500,19,Rosa,Vial de Alex Santos 48\nCantabria 37656,Castellon,Burriana
67a0f8288d8acdc8201d7912,50142612J,Elena,Guillen,49,1,531-237-631,todo riesgo con franquicia,730,Kia,Rio,11,Rosa,Camino Mar Montes 845 Puerta 5 \nMadrid 48249,Soria,San Esteban de Gormaz
67a0f8288d8acdc8201d7913,38924417E,Isabel,Agudo,24,2,636-928-839,terceros,750,Volkswagen,Polo,5,Gris,Glorieta Selena Huertas 81 Piso 4 \nSanta Cruz de Tenerife 43952,Granada,Granada
67a0f8288d8acdc8201d7914,16441855Y,Fidel,Salcedo,45,7,723-375-723,todo riesgo con franquicia,910,Porsche,Taycan,17,Plata,C de Poncio Pedrero 2\nAvila 32784,Leon,Astorga
67a0f8288d8acdc8201d7915,12938427F,Eric,Anglada,48,27,581-873-407,todo riesgo con franquicia,670,BMW,Serie 1,9,Gris,Camino Pascuala Cordero 766 Piso 8 \nGranada 06155,Huesca,Jaca
67a0f8288d8acdc8201d7916,36935051H,Pastor,Rebollo,25,1,411-253-982,todo riesgo con franquicia,460,Lexus,NX,2,Beige,Canada de Luz Merino 5\nSevilla 18918,Alava,Oyon-Oion
67a0f8288d8acdc8201d7917,23724995N,Pablo,Madrigal,28,9,109-712-253,terceros,1000,Hyundai,Tucson,20,Rosa,Avenida Sebastian Alfaro 210 Puerta 9 \nGuipuzcoa 08121,Burgos,Medina de Pomar
67a0f8288d8acdc8201d7918,37800660E,Narcisa,Puga,49,7,317-169-809,terceros,910,Alfa Romeo,4C,17,Verde,Cuesta de Custodio Gallego 923\nLa Coruna 31741,Valencia,Torrent
67a0f8288d8acdc8201d7919,70553145R,Noelia,Chacon,48,19,931-377-197,todo riesgo con franquicia,640,Citroen,C1,8,Gris,Acceso de Macaria Carrion 6\nAlicante 33420,Soria,Olvega
67a0f8288d8acdc8201d791a,61959423E,Abraham,Alcantara,47,20,150-457-333,terceros,430,Renault,Captur,1,Verde,Avenida Javier Sanchez 24\nPontevedra 22464,Cuenca,San Clemente
67a0f8288d8acdc8201d791b,42643044D,Morena,Herrero,46,13,212-017-662,todo riesgo con franquicia,550,Jaguar,F-Pace,5,Negro,Via de Simon Gonzalez 59 Apt 32 \nBaleares 44360,Zamora,Benavente
67a0f8288d8acdc8201d791c,40020488M,Vinicio,Juan,20,2,805-302-794,terceros ampliado,1110,Kia,Sorento,17,Azul,C de Manuel Villa 9 Apt 02 \nHuelva 06095,Huelva,Lepe
67a0f8288d8acdc8201d791d,14685190N,Pepito,Viana,65,21,274-969-760,terceros ampliado,520,Lamborghini,Murcielago,4,Beige,C de Isidro Guardiola 3\nOurense 47826,Valencia,Valencia
67a0f8288d8acdc8201d791e,89055449R,Venceslas,Figueroa,62,35,345-256-240,terceros ampliado,1000,Volkswagen,Passat,20,Rosa,Canada Africa Corral 72 Apt 27 \nOurense 24799,Guadalajara,Alovera
67a0f8288d8acdc8201d791f,91359755Y,Leon,Alcantara,37,3,846-038-917,terceros ampliado,730,Skoda,Kodiaq,11,Marron,Calle de Segismundo Lobo 13 Apt 99 \nAlava 01711,Girona,Olot
67a0f8288d8acdc8201d7920,40023166S,Celestino,Toledo,50,11,348-871-827,terceros,880,Volvo,XC90,16,Rosa,Avenida Azahar Vazquez 66 Piso 1 \nLas Palmas 07022,Guadalajara,El Casar
67a0f8288d8acdc8201d7921,24130779F,Feliciano,Sabater,29,9,607-678-551,todo riesgo con franquicia,730,Rolls-Royce,Phantom,11,Marron,Rambla de Silvio Barranco 7 Puerta 9 \nMadrid 37973,Salamanca,Ciudad Rodrigo
67a0f8288d8acdc8201d7922,75159467K,Lucila,Serra,39,11,193-402-341,terceros ampliado,910,Jeep,Cherokee,17,Rojo,Acceso de Salvador Abril 88\nCaceres 05139,Alava,Vitoria-Gasteiz
67a0f8288d8acdc8201d7923,18980217L,Maria Pilar,Palacios,48,6,694-711-278,terceros ampliado,430,Mini,Cooper,1,Negro,Plaza de Bernardino Penas 1\nOurense 11180,Toledo,Sesena
67a0f8288d8acdc8201d7924,92055012L,Nadia,Pena,52,33,035-263-494,terceros,670,Mercedes-Benz,Clase S,9,Verde,Vial Charo Gargallo 57 Puerta 4 \nSanta Cruz de Tenerife 01191,Cuenca,San Clemente
67a0f8288d8acdc8201d7925,19070894F,Dimas,Alarcon,47,13,523-535-740,terceros ampliado,640,Mini,Convertible,8,Negro,Cuesta de Yolanda Aguila 96\nGuadalajara 31559,Barcelona,Terrassa
67a0f8288d8acdc8201d7926,38545995L,Liliana,Jurado,65,43,531-301-332,terceros ampliado,910,Skoda,Octavia,17,Negro,C de Angelino Pelaez 6 Piso 9 \nNavarra 05285,Lugo,Monforte de Lemos
67a0f8288d8acdc8201d7927,38415889R,Samu,Ibarra,67,44,039-518-461,terceros ampliado,850,Ferrari,Roma,15,Azul,Avenida de Jose Miguel Fortuny 99\nLleida 31829,Badajoz,Almendralejo
67a0f8288d8acdc8201d7928,39546227G,Severino,Rocha,55,13,321-434-612,todo riesgo,790,Mitsubishi,Outlander,13,Gris,Avenida de Xavier Frias 19 Piso 0 \nBaleares 27964,Santa Cruz de Tenerife,Arona
67a0f8288d8acdc8201d7929,53525544J,Jose Angel,Saez,19,1,536-060-678,terceros,900,Ford,Fiesta,10,Blanco,Glorieta Victoria Aragones 5 Piso 7 \nCaceres 30001,A Coruna,Naron
67a0f8288d8acdc8201d792a,29856569Q,Herminia,Barrio,70,28,164-794-831,terceros ampliado,760,Honda,CR-V,12,Rosa,Paseo de Crescencia Cuesta 5 Apt 87 \nSegovia 25480,Zaragoza,Calatayud
67a0f8288d8acdc8201d792b,19146590X,Josep,Vinas,38,17,171-982-312,todo riesgo,760,Mazda,CX-30,12,Gris,Rambla de German Vina 65 Piso 3 \nCaceres 17252,Guipuzcoa,Irun
67a0f8288d8acdc8201d792c,83492691T,Telmo,Gracia,58,27,159-299-065,todo riesgo,520,Toyota,Prius,4,Rojo,Glorieta de Anibal Anton 34\nHuesca 21650,Alicante,Benidorm
67a0f8288d8acdc8201d792d,57976233H,Nadia,Ibarra,67,24,510-776-312,todo riesgo,940,Opel,Insignia,18,Azul,Pasadizo Guadalupe Noguera 58 Apt 04 \nGirona 48564,Zaragoza,Utebo
67a0f8288d8acdc8201d792e,55668370K,Emigdio,Morell,47,14,826-620-701,todo riesgo,760,Lexus,RX,12,Gris,Glorieta de Ricarda Sanchez 39 Apt 29 \nHuesca 34467,Girona,Girona
67a0f8288d8acdc8201d792f,20851922F,Benita,Salva,51,1,728-350-057,todo riesgo con franquicia,730,Mitsubishi,Mirage,11,Plata,C de Vidal Macias 68 Apt 83 \nToledo 02954,Segovia,Cuellar
67a0f8288d8acdc8201d7930,43010953X,Aitana,Iniguez,29,2,431-821-174,terceros ampliado,430,Peugeot,208,1,Blanco,Acceso Montserrat Blanch 489\nLa Rioja 40127,Albacete,La Roda
67a0f8288d8acdc8201d7931,90659573J,Amando,Batalla,38,8,615-764-289,terceros,430,Bugatti,Chiron,1,Gris,Pasaje Ivan Montoya 24\nBadajoz 09009,Vizcaya,Barakaldo
67a0f8288d8acdc8201d7932,90083294E,Flora,Rodenas,42,24,006-894-347,terceros ampliado,850,Peugeot,508,15,Marron,Camino Carlos Julian 924\nAvila 08576,Cuenca,Quintanar del Rey
67a0f8288d8acdc8201d7933,25445110A,Gaspar,Valenciano,54,19,385-350-990,todo riesgo,880,Skoda,Fabia,16,Rosa,Pasaje de Lucio Llamas 9 Puerta 6 \nAlava 42597,Jaen,Linares
67a0f8288d8acdc8201d7934,94864850Q,Georgina,Iborra,46,17,289-722-102,todo riesgo,880,Ferrari,488,16,Rojo,Canada Socorro Santamaria 7\nCastellon 11854,Zaragoza,Utebo
67a0f8288d8acdc8201d7935,66803973J,Ruben,Arjona,36,4,008-859-295,todo riesgo,670,Toyota,Camry,9,Plata,Urbanizacion de Agueda Pou 46 Puerta 6 \nLa Rioja 30583,Leon,Leon
67a0f8288d8acdc8201d7936,27042948P,Jeronimo,Aranda,43,23,110-588-527,terceros ampliado,970,Fiat,Punto,19,Gris,Glorieta Nieves Prats 856\nTeruel 28500,A Coruna,Ferrol
67a0f8288d8acdc8201d7937,30475956J,Evita,Villanueva,70,21,548-392-745,todo riesgo con franquicia,940,Fiat,Tipo,18,Plata,Glorieta de Lorena Lledo 80 Apt 04 \nBurgos 26490,Avila,Las Navas del Marques
67a0f8288d8acdc8201d7938,34387049W,Yago,Berenguer,23,5,058-605-335,terceros ampliado,870,Hyundai,Kona,9,Azul,Canada Marisa Berrocal 224 Apt 79 \nAsturias 33413,Valladolid,Arroyo de la Encomienda
67a0f8288d8acdc8201d7939,70564451Z,Luisa,Carro,24,1,413-614-469,terceros ampliado,750,Bentley,Continental GT,5,Negro,Calle Domitila Mas 276 Puerta 5 \nBaleares 03607,Teruel,Teruel
67a0f8288d8acdc8201d793a,22145438A,Ainoa,Aroca,68,32,323-742-355,todo riesgo con franquicia,850,Aston Martin,DB11,15,Verde,Pasaje de Heliodoro Vilanova 79 Piso 6 \nLa Coruna 44247,Cordoba,Puente Genil
67a0f8288d8acdc8201d793b,87046066J,Nelida,Tamayo,26,8,030-543-670,terceros ampliado,490,Seat,Leon,3,Blanco,Vial de Jose Manuel Ferrandiz 9 Apt 16 \nMalaga 17112,Malaga,Marbella
67a0f8288d8acdc8201d793c,63811245E,Rocio,Cobo,53,19,302-623-704,terceros,670,Nissan,Qashqai,9,Blanco,C de Blas Oliveras 460 Apt 84 \nGuadalajara 27394,Sevilla,Ecija
67a0f8288d8acdc8201d793d,92865615X,Virginia,Ortiz,66,43,163-546-997,todo riesgo con franquicia,760,Seat,Arona,12,Negro,Paseo de Quirino Soriano 3 Puerta 4 \nZaragoza 51482,Castellon,Burriana
67a0f8288d8acdc8201d793e,68551352J,Joaquina,Pi,22,3,545-131-475,todo riesgo,900,Mazda,3,10,Negro,Alameda Jacinta Figueroa 1 Apt 78 \nCastellon 45706,Teruel,Teruel
67a0f8288d8acdc8201d793f,24376715G,Daniel,Cordero,18,0,932-422-384,todo riesgo,990,Peugeot,208,13,Verde,Pasadizo de Ramon Villar 41\nAsturias 19371,Santa Cruz de Tenerife,San Cristobal de La Laguna
67a0f8288d8acdc8201d7940,77077403X,Fernanda,Anglada,47,22,173-488-112,terceros ampliado,790,Skoda,Octavia,13,Negro,Rambla Leocadio Barragan 493\nSalamanca 14268,Cuenca,Cuenca
67a0f8288d8acdc8201d7941,49568589R,Cecilio,Morata,21,3,935-862-131,todo riesgo,1170,Volkswagen,Golf,19,Gris,Paseo de Jose Luis Trillo 284\nAlmeria 10224,Barcelona,Sabadell
67a0f8288d8acdc8201d7942,48900474J,Jacinto,Quero,47,4,678-084-696,todo riesgo,700,Toyota,Yaris,10,Blanco,Calle Mario Blanco 88\nBurgos 10963,Cordoba,Montilla
67a0f8288d8acdc8201d7943,66976338Q,Curro,Coronado,60,17,748-045-220,todo riesgo,640,Peugeot,308,8,Plata,Paseo de Lilia Rebollo 58\nSalamanca 02393,Burgos,Briviesca
67a0f8288d8acdc8201d7944,45595920F,Gema,Reyes,62,25,753-868-797,terceros,790,Dacia,Duster,13,Azul,Vial Fortunato Chaves 914\nTarragona 20445,Lleida,Lleida
67a0f8288d8acdc8201d7945,62125566J,Ciriaco,Flores,69,40,921-213-721,terceros,880,Renault,Kadjar,16,Rojo,Vial Petrona Gisbert 3 Apt 38 \nBarcelona 04143,Islas Baleares,Manacor
67a0f8288d8acdc8201d7946,70781613X,Abigail,Sanjuan,31,12,349-782-286,terceros ampliado,580,Jaguar,XF,6,Azul,Vial de Ema Ramon 51 Puerta 4 \nValencia 44969,Navarra,Pamplona
67a0f8288d8acdc8201d7947,61275779F,Jesus,Caro,70,32,765-555-759,terceros ampliado,490,Lexus,NX,3,Plata,Pasaje Aranzazu Duenas 93 Puerta 7 \nVizcaya 38271,Alava,Oyon-Oion
67a0f8288d8acdc8201d7948,84792817M,Valero,Sanabria,60,18,719-950-597,terceros,550,Fiat,Punto,5,Azul,Urbanizacion de Calixto Puig 728\nCuenca 41506,Barcelona,Terrassa
67a0f8288d8acdc8201d7949,42955545D,Oriana,Anton,51,5,937-436-593,terceros,850,Chevrolet,Bolt,15,Gris,Plaza de Alberto Huguet 24\nSoria 42489,Leon,Villaquilambre
67a0f8288d8acdc8201d794a,52656223T,Hector,Mas,29,6,627-759-798,todo riesgo,460,Jeep,Wrangler,2,Gris,Plaza de Tere Coello 33 Apt 27 \nCantabria 07650,Caceres,Trujillo
67a0f8288d8acdc8201d794b,47789897Z,Benita,Sanchez,41,16,353-500-491,todo riesgo con franquicia,490,Bugatti,Bolide,3,Negro,Cuesta Silvestre Mascaro 71\nCordoba 47176,Murcia,Molina de Segura
67a0f8288d8acdc8201d794c,82538627E,Ester,Peralta,62,11,939-593-453,todo riesgo,670,McLaren,P1,9,Marron,Plaza Inocencio Enriquez 74 Apt 17 \nCiudad 19751,Zamora,Morales del Vino
67a0f8288d8acdc8201d794d,67857138P,Duilio,Vera,55,3,975-156-869,todo riesgo,520,Mitsubishi,Pajero,4,Negro,Vial de Luis Angel Juan 428\nLeon 44674,Ciudad Real,Valdepenas
67a0f8288d8acdc8201d794e,23194375W,Abigail,Tenorio,27,7,899-023-999,todo riesgo,640,Ford,Explorer,8,Beige,Urbanizacion Ceferino Rivas 29\nOurense 11062,Huelva,Huelva
67a0f8288d8acdc8201d794f,30192712Z,Yesica,Galan,34,4,226-495-600,terceros ampliado,430,Ford,Fiesta,1,Verde,Acceso de Juan Carlos Aguirre 4 Piso 8 \nCeuta 16793,Badajoz,Merida
67a0f8288d8acdc8201d7950,26603640T,Maria Cristina,Araujo,43,11,279-164-951,terceros,970,Volvo,V60,19,Rojo,Pasaje de Hugo Ayuso 4 Puerta 3 \nLa Rioja 44158,Burgos,Briviesca
67a0f8288d8acdc8201d7951,39224326B,Luis,Lobo,69,36,583-529-772,terceros,820,Bugatti,Chiron,14,Verde,Callejon Fulgencio Exposito 29 Puerta 0 \nJaen 21786,Santa Cruz de Tenerife,Puerto de la Cruz
67a0f8288d8acdc8201d7952,77364959C,Macaria,Paez,59,22,187-614-862,terceros,610,Lexus,ES,7,Rojo,Pasaje de Juan Antonio Collado 94 Apt 10 \nBaleares 10199,Las Palmas,Las Palmas de Gran Canaria
67a0f8288d8acdc8201d7953,14638266P,Andres Felipe,Vigil,32,11,058-158-359,todo riesgo,640,Skoda,Superb,8,Rosa,Rambla Ernesto Baro 7\nNavarra 50396,Las Palmas,Arucas
67a0f8288d8acdc8201d7954,56024780T,Felipa,Martin,59,26,446-312-578,todo riesgo,430,McLaren,720S,1,Plata,Glorieta de Regulo Gamez 18 Apt 44 \nVizcaya 40012,Granada,Motril
67a0f8288d8acdc8201d7955,33249066J,Delia,Rovira,26,5,524-315-474,todo riesgo con franquicia,820,Aston Martin,DBS Superleggera,14,Rojo,Cuesta de Baldomero Sanabria 113 Piso 6 \nAlicante 36041,Lugo,Monforte de Lemos
67a0f8288d8acdc8201d7956,68122115W,Dani,Coello,65,8,120-174-348,todo riesgo con franquicia,760,Suzuki,Swift,12,Plata,Paseo Encarnacion Rio 785\nCiudad 05628,Salamanca,Santa Marta de Tormes
67a0f8288d8acdc8201d7957,67049508T,Fito,Ropero,35,17,877-376-191,todo riesgo con franquicia,880,Nissan,X-Trail,16,Rojo,Plaza Agustina Tello 95 Puerta 9 \nToledo 04914,Teruel,Andorra
67a0f8288d8acdc8201d7958,17744496L,Roldan,Ferrer,46,19,948-556-102,todo riesgo,610,Suzuki,SX4,7,Beige,Glorieta Jafet Cadenas 95 Piso 0 \nGuadalajara 28916,Asturias,Gijon
67a0f8288d8acdc8201d7959,73133716H,Cipriano,Ibanez,27,4,137-912-496,todo riesgo con franquicia,520,Mitsubishi,Eclipse Cross,4,Rosa,C de Aurelia Aguilo 40\nTarragona 12147,Leon,San Andres del Rabanedo
67a0f8288d8acdc8201d795a,26836429Y,Noa,Carrillo,45,19,062-916-666,terceros ampliado,700,Kia,Soul,10,Rojo,Plaza de Francisco Jose Mulet 32\nCeuta 34628,Jaen,Martos
67a0f8288d8acdc8201d795b,94595984C,Reyes,Duque,23,4,260-180-812,todo riesgo,1020,Seat,Ibiza,14,Beige,Rambla Baldomero Rey 5\nHuesca 13006,Badajoz,Badajoz
67a0f8288d8acdc8201d795c,51486117L,Marisol,Vara,66,29,128-435-748,terceros,970,Chevrolet,Equinox,19,Plata,Urbanizacion de Chuy Valls 33 Apt 87 \nCaceres 06252,Barcelona,Terrassa
67a0f8288d8acdc8201d795d,31247935C,Julian,Mascaro,24,2,192-706-571,todo riesgo con franquicia,780,Mazda,MX-5,6,Azul,Via de Corona Gomila 6 Puerta 0 \nVizcaya 49294,Alava,Llodio
67a0f8288d8acdc8201d795e,68401022B,Miguel,Vicente,35,11,219-701-788,todo riesgo con franquicia,730,Lexus,ES,11,Negro,Pasadizo de Africa Ramirez 35 Apt 53 \nBurgos 18196,Badajoz,Almendralejo
67a0f8288d8acdc8201d795f,97089091L,Bruno,Quintero,43,23,191-300-695,todo riesgo,700,Audi,A3,10,Rojo,Calle de Lara Amaya 92 Apt 78 \nCadiz 24256,Islas Baleares,Ibiza
67a0f8288d8acdc8201d7960,50106958D,Lourdes,Romeu,40,16,093-041-638,terceros ampliado,550,Porsche,911,5,Negro,Camino de Angeles Tirado 72\nAlmeria 50202,Guadalajara,Azuqueca de Henares
67a0f8288d8acdc8201d7961,98416464Q,Melchor,Nogueira,21,1,856-627-045,todo riesgo con franquicia,750,Bugatti,Divo,5,Verde,Glorieta de Jose Miguel Saldana 186 Puerta 8 \nSoria 51402,Malaga,Malaga
67a0f8288d8acdc8201d7962,90679903B,Catalina,Tellez,19,1,942-320-929,todo riesgo,990,Chevrolet,Malibu,13,Rojo,Calle de Anabel Carmona 42\nHuesca 42408,Soria,Olvega
67a0f8288d8acdc8201d7963,66627726S,Patricio,Vinas,29,10,189-249-946,todo riesgo,970,Renault,Captur,19,Verde,Glorieta de Ceferino Corral 1 Apt 68 \nCantabria 07277,Sevilla,Utrera
67a0f8288d8acdc8201d7964,50684741D,Aitor,Portero,30,3,116-832-034,todo riesgo,760,Alfa Romeo,Giulietta,12,Verde,Calle Vanesa Rosa 39\nGirona 32473,Toledo,Illescas
67a0f8288d8acdc8201d7965,19623191M,Heraclio,Menendez,42,1,820-043-451,todo riesgo,820,Bentley,Arnage,14,Beige,C de Chus Escamilla 2\nCiudad 23151,Lleida,Mollerussa
67a0f8288d8acdc8201d7966,11240481J,Julie,Velez,20,2,557-225-420,terceros ampliado,780,Mazda,6,6,Rojo,Alameda Jacobo Carlos 616 Piso 9 \nGranada 48402,Navarra,Estella-Lizarra
67a0f8288d8acdc8201d7967,25770595S,Corona,Bolanos,20,2,567-248-325,todo riesgo con franquicia,1020,Volvo,V60,14,Verde,Ronda de Lupe Tamarit 69 Apt 85 \nGuipuzcoa 13553,Santa Cruz de Tenerife,Santa Cruz de Tenerife
67a0f8288d8acdc8201d7968,29605686V,Jose Ramon,Aviles,44,26,440-237-493,todo riesgo con franquicia,790,Volvo,XC60,13,Azul,Via Gracia Llanos 96 Puerta 3 \nJaen 52019,Soria,Soria
67a0f8288d8acdc8201d7969,52140325S,Mariana,Cordoba,45,5,319-875-805,todo riesgo con franquicia,730,Mitsubishi,Mirage,11,Azul,Pasadizo Juan Jose Saez 43\nBurgos 13755,Valladolid,Tordesillas
67a0f8288d8acdc8201d796a,43794851E,Daniela,Avila,48,26,264-053-092,terceros,670,Ferrari,F8 Tributo,9,Blanco,Alameda Raimundo Casanova 70\nZamora 42373,Badajoz,Villanueva de la Serena
67a0f8298d8acdc8201d796b,73119233W,Fabiana,Acuna,64,18,198-287-455,todo riesgo,850,Lamborghini,Huracán,15,Plata,Vial Jose Luis Quero 90 Puerta 3 \nGirona 36097,Las Palmas,Telde
67a0f8298d8acdc8201d796c,68199765G,Ani,Vera,23,4,301-159-429,todo riesgo,660,BMW,Serie 3,2,Rosa,Camino Aurora Marques 45 Piso 6 \nAvila 24026,Almeria,El Ejido
67a0f8298d8acdc8201d796d,21775840S,Felisa,Arino,35,13,412-210-336,todo riesgo con franquicia,940,Lexus,NX,18,Rojo,Alameda de Macaria Flor 530\nAlicante 24292,A Coruna,Naron
67a0f8298d8acdc8201d796e,81829101T,Miguel,Torrens,59,18,575-022-498,todo riesgo,670,Peugeot,2008,9,Beige,Camino Adalberto Elorza 1 Puerta 5 \nGirona 20119,Huelva,Huelva
67a0f8298d8acdc8201d796f,83350438W,Candela,Cuadrado,29,3,723-741-925,terceros,760,Mercedes-Benz,Clase C,12,Rojo,Pasadizo de Adalberto Davila 51\nZamora 18307,Asturias,Oviedo
67a0f8298d8acdc8201d7970,60533770R,Ruth,Alfonso,52,6,814-726-030,terceros ampliado,670,Renault,Kadjar,9,Plata,Vial Daniel Pallares 6\nToledo 28775,Madrid,Mostoles
67a0f8298d8acdc8201d7971,37102432M,Rosario,Cobo,19,1,912-132-069,terceros ampliado,690,Aston Martin,DB11,3,Negro,Rambla de Maria Jose Lorenzo 97\nCeuta 18703,Islas Baleares,Llucmajor
67a0f8298d8acdc8201d7972,90671880S,Dimas,Sandoval,51,11,103-783-778,todo riesgo con franquicia,580,Renault,Megane,6,Rojo,Via Adalberto Paez 898\nLa Rioja 31809,Guipuzcoa,Renteria
67a0f8298d8acdc8201d7973,79160492N,Ignacia,Jerez,19,1,902-321-734,todo riesgo con franquicia,840,Toyota,RAV4,8,Gris,Urbanizacion de Moises Casals 8 Puerta 2 \nLa Rioja 41767,Burgos,Miranda de Ebro
67a0f8298d8acdc8201d7974,51524597C,Gil,Pedrero,61,25,092-185-041,terceros,940,Jaguar,XE,18,Gris,Camino Griselda Agullo 772\nOurense 03394,Huesca,Monzon
67a0f8298d8acdc8201d7975,41293216M,Eligia,Julia,48,20,772-204-627,terceros ampliado,430,Jeep,Compass,1,Gris,Acceso Begona Pellicer 35 Piso 4 \nNavarra 15174,Tarragona,Tortosa
67a0f8298d8acdc8201d7976,31539113H,Paula,Verdu,42,1,369-372-442,terceros ampliado,880,Ford,Escape,16,Rosa,Rambla de Eleuterio Fonseca 47 Piso 9 \nBadajoz 50644,Asturias,Mieres
67a0f8298d8acdc8201d7977,71130265M,America,Pages,20,1,865-350-527,terceros ampliado,960,Chevrolet,Equinox,12,Negro,Acceso Basilio Guitart 47\nGuipuzcoa 44039,Badajoz,Almendralejo
67a0f8298d8acdc8201d7978,61560465E,Donato,Criado,27,6,028-326-237,todo riesgo con franquicia,850,Chevrolet,Malibu,15,Rojo,Pasaje de Romulo Berrocal 36 Piso 9 \nVizcaya 21967,Burgos,Medina de Pomar
67a0f8298d8acdc8201d7979,18684662Z,Macarena,Colomer,25,3,464-111-746,todo riesgo,850,Lamborghini,Gallardo,15,Gris,Pasaje de Baltasar Marcos 93\nHuelva 16276,Granada,Loja
67a0f8298d8acdc8201d797a,45601974N,Maite,Tello,33,4,753-793-823,todo riesgo,910,Jaguar,XF,17,Plata,Pasaje de Pio Verdugo 843\nCastellon 48449,Alava,Oyon-Oion
67a0f8298d8acdc8201d797b,80929373D,Paz,Polo,37,8,007-871-094,terceros ampliado,730,Ford,Mustang,11,Verde,Avenida Herminio Conesa 58\nSoria 16243,Asturias,Mieres
67a0f8298d8acdc8201d797c,32710022C,Marcia,Nunez,57,28,704-155-131,terceros,790,Nissan,Micra,13,Verde,C Coral Fernandez 6\nCiudad 05609,Zaragoza,Utebo
67a0f8298d8acdc8201d797d,68087455A,Gabino,Reyes,32,11,246-393-780,terceros ampliado,940,Mercedes-Benz,Clase E,18,Negro,Camino de Tono Salamanca 16\nAlava 01695,Asturias,Mieres
67a0f8298d8acdc8201d797e,21732840W,Nieves,Angulo,38,13,575-940-456,terceros ampliado,850,Kia,Soul,15,Negro,Calle de Leocadia Teruel 84 Piso 4 \nCordoba 05686,Segovia,El Espinar
67a0f8298d8acdc8201d797f,87220460K,Cloe,Manuel,45,13,522-549-073,terceros ampliado,910,Bentley,Flying Spur,17,Plata,Canada de Dorita Buendia 4\nLeon 07567,Guadalajara,Molina de Aragon
67a0f8298d8acdc8201d7980,31526822D,Delfina,Burgos,43,5,563-690-191,todo riesgo con franquicia,460,Dacia,Sandero,2,Azul,C Joan Barrios 55 Apt 09 \nAvila 21594,Granada,Almunecar
67a0f8298d8acdc8201d7981,46566537R,Sigfrido,Valverde,23,2,415-580-037,terceros,1020,Skoda,Karoq,14,Plata,Urbanizacion Enrique Tomas 2\nLa Rioja 32487,Jaen,Andujar
67a0f8298d8acdc8201d7982,55272537H,Gabino,Duque,23,5,247-775-110,todo riesgo con franquicia,630,Ferrari,Portofino,1,Negro,Glorieta de Valerio Gallo 64\nMurcia 09736,Lugo,Sarria
67a0f8298d8acdc8201d7983,90193344V,Jose Luis,Chico,31,13,243-125-646,todo riesgo con franquicia,760,Peugeot,2008,12,Azul,Canada de Francisco Ballester 991\nLleida 22686,Madrid,Madrid
67a0f8298d8acdc8201d7984,84730773S,Morena,Ferrando,28,2,416-669-781,todo riesgo,850,Porsche,Taycan,15,Rosa,Glorieta Carina Baron 4\nLa Rioja 35859,Lugo,Viveiro
67a0f8298d8acdc8201d7985,23691653C,Sebastian,Tolosa,47,22,073-152-217,todo riesgo con franquicia,520,Dacia,Stepway,4,Blanco,Pasaje de Marcia Ferrera 81\nLugo 03843,Islas Baleares,Calvia
